Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1642384873,172.24.0.3,59436,172.20.0.2,5001,6,163500,3056,109,53,1642384873018;1642384873018;1642384873018;1642384873021;1642384873021;1642384873054;1642384873054;1642384873054;1642384873054;1642384873054;1642384873054;1642384873056;1642384873056;1642384873056;1642384873056;1642384873057;1642384873057;1642384873057;1642384873057;1642384873057;1642384873057;1642384873060;1642384873060;1642384873060;1642384873091;1642384873091;1642384873091;1642384873092;1642384873092;1642384873133;1642384873133;1642384873134;1642384873134;1642384873134;1642384873134;1642384873178;1642384873178;1642384873221;1642384873221;1642384873222;1642384873222;1642384873222;1642384873222;1642384873223;1642384873223;1642384873223;1642384873223;1642384873223;1642384873223;1642384873223;1642384873239;1642384873239;1642384873239;1642384873239;1642384873304;1642384873304;1642384873304;1642384873336;1642384873336;1642384873336;1642384873379;1642384873379;1642384873379;1642384873420;1642384873420;1642384873420;1642384873420;1642384873420;1642384873456;1642384873456;1642384873456;1642384873456;1642384873456;1642384873456;1642384873458;1642384873458;1642384873458;1642384873458;1642384873458;1642384873458;1642384873459;1642384873459;1642384873459;1642384873459;1642384873459;1642384873459;1642384873459;1642384873459;1642384873462;1642384873462;1642384873462;1642384873494;1642384873494;1642384873494;1642384873534;1642384873534;1642384873534;1642384873538;1642384873538;1642384873538;1642384873623;1642384873623;1642384873623;1642384873625;1642384873625;1642384873625;1642384873625;1642384873625;1642384873625;1642384873625;1642384873625;1642384873625;1642384873625;1642384873625;1642384873625;1642384873642;1642384873642;1642384873642;1642384873686;1642384873686;1642384873686;1642384873706;1642384873706;1642384873706;1642384873738;1642384873738;1642384873738;1642384873782;1642384873782;1642384873782;1642384873823;1642384873823;1642384873823;1642384873825;1642384873825;1642384873825;1642384873859;1642384873859;1642384873859;1642384873859;1642384873859;1642384873861;1642384873861;1642384873861;1642384873861;1642384873862;1642384873862;1642384873862;1642384873862;1642384873862;1642384873862;1642384873862;1642384873865;1642384873865;1642384873865;1642384873897;1642384873897;1642384873938;1642384873938;1642384873941;1642384873941;1642384873941;,64;1500;1500;64;1500;64;1500;1500;64;1500;1500;64;1500;1500;1500;64;1500;1500;1500;1500;1500;64;1500;1500;64;1500;1500;64;1500;64;1500;64;1500;64;1500;64;1500;64;1500;64;1500;1500;1500;64;1500;1500;1500;1500;1500;1500;64;1500;1500;52;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;64;1500;1500;64;64;1500;64;1500;1500;1500;1500;64;1500;1500;64;1500;64;1500;64;1500;1500;,2;1;1;2;1;2;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;1;1;2;1;1;1;1;1;1;2;1;1;2;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;2;1;1;2;1;2;1;2;1;1;
1642384874,172.24.0.3,59436,172.20.0.2,5001,6,124500,2172,83,39,1642384874026;1642384874026;1642384874026;1642384874026;1642384874029;1642384874029;1642384874029;1642384874029;1642384874029;1642384874029;1642384874029;1642384874045;1642384874045;1642384874090;1642384874090;1642384874111;1642384874111;1642384874111;1642384874141;1642384874141;1642384874186;1642384874186;1642384874227;1642384874228;1642384874228;1642384874228;1642384874262;1642384874262;1642384874262;1642384874262;1642384874262;1642384874264;1642384874264;1642384874264;1642384874264;1642384874264;1642384874264;1642384874264;1642384874264;1642384874264;1642384874267;1642384874268;1642384874268;1642384874340;1642384874340;1642384874340;1642384874340;1642384874340;1642384874342;1642384874342;1642384874342;1642384874430;1642384874430;1642384874430;1642384874432;1642384874432;1642384874432;1642384874432;1642384874432;1642384874432;1642384874432;1642384874432;1642384874493;1642384874493;1642384874493;1642384874513;1642384874513;1642384874513;1642384874588;1642384874588;1642384874588;1642384874631;1642384874631;1642384874631;1642384874665;1642384874665;1642384874665;1642384874665;1642384874665;1642384874665;1642384874665;1642384874665;1642384874665;1642384874665;1642384874665;1642384874665;1642384874667;1642384874667;1642384874667;1642384874670;1642384874670;1642384874670;1642384874742;1642384874742;1642384874742;1642384874742;1642384874742;1642384874744;1642384874744;1642384874744;1642384874832;1642384874832;1642384874832;1642384874834;1642384874834;1642384874834;1642384874834;1642384874834;1642384874834;1642384874834;1642384874834;1642384874876;1642384874876;1642384874895;1642384874895;1642384874895;1642384874915;1642384874915;1642384874915;1642384874989;1642384874989;1642384874989;,64;64;1500;1500;64;1500;1500;64;1500;1500;1500;64;1500;64;1500;64;1500;1500;64;1500;64;1500;64;64;1500;1500;64;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;2;1;1;2;1;1;2;1;1;1;2;1;2;1;2;1;1;2;1;2;1;2;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;
1642384875,172.24.0.3,59436,172.20.0.2,5001,6,141000,2384,94,44,1642384875033;1642384875033;1642384875033;1642384875067;1642384875067;1642384875067;1642384875067;1642384875067;1642384875067;1642384875068;1642384875068;1642384875068;1642384875068;1642384875068;1642384875069;1642384875069;1642384875069;1642384875069;1642384875069;1642384875072;1642384875072;1642384875072;1642384875144;1642384875144;1642384875144;1642384875148;1642384875148;1642384875148;1642384875148;1642384875148;1642384875234;1642384875234;1642384875234;1642384875236;1642384875236;1642384875236;1642384875236;1642384875237;1642384875237;1642384875237;1642384875237;1642384875237;1642384875298;1642384875298;1642384875298;1642384875298;1642384875298;1642384875318;1642384875318;1642384875318;1642384875392;1642384875392;1642384875392;1642384875436;1642384875436;1642384875436;1642384875470;1642384875470;1642384875470;1642384875470;1642384875470;1642384875470;1642384875470;1642384875470;1642384875470;1642384875470;1642384875470;1642384875470;1642384875471;1642384875471;1642384875471;1642384875474;1642384875474;1642384875474;1642384875474;1642384875474;1642384875547;1642384875547;1642384875547;1642384875549;1642384875549;1642384875549;1642384875550;1642384875550;1642384875550;1642384875637;1642384875637;1642384875637;1642384875637;1642384875637;1642384875637;1642384875637;1642384875638;1642384875638;1642384875638;1642384875639;1642384875639;1642384875639;1642384875700;1642384875700;1642384875700;1642384875720;1642384875720;1642384875720;1642384875720;1642384875720;1642384875794;1642384875794;1642384875794;1642384875839;1642384875839;1642384875839;1642384875872;1642384875872;1642384875872;1642384875872;1642384875872;1642384875872;1642384875873;1642384875873;1642384875873;1642384875874;1642384875874;1642384875874;1642384875874;1642384875875;1642384875875;1642384875877;1642384875877;1642384875877;1642384875877;1642384875951;1642384875952;1642384875952;1642384875952;1642384875952;1642384875952;1642384875953;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;64;1500;1500;64;64;1500;64;1500;64;1500;64;1500;1500;64;1500;1500;64;,2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;2;1;2;1;2;1;2;1;1;2;1;1;2;
1642384876,172.24.0.3,59436,172.20.0.2,5001,6,106500,1604,71,29,1642384876040;1642384876040;1642384876040;1642384876041;1642384876104;1642384876104;1642384876104;1642384876125;1642384876125;1642384876125;1642384876125;1642384876125;1642384876197;1642384876197;1642384876197;1642384876243;1642384876243;1642384876243;1642384876276;1642384876276;1642384876276;1642384876276;1642384876276;1642384876276;1642384876276;1642384876276;1642384876276;1642384876276;1642384876276;1642384876279;1642384876279;1642384876279;1642384876355;1642384876355;1642384876355;1642384876355;1642384876355;1642384876355;1642384876355;1642384876355;1642384876442;1642384876443;1642384876443;1642384876507;1642384876507;1642384876507;1642384876528;1642384876528;1642384876528;1642384876528;1642384876528;1642384876528;1642384876528;1642384876528;1642384876600;1642384876600;1642384876600;1642384876646;1642384876646;1642384876646;1642384876679;1642384876679;1642384876679;1642384876679;1642384876679;1642384876679;1642384876679;1642384876679;1642384876679;1642384876679;1642384876679;1642384876680;1642384876680;1642384876680;1642384876680;1642384876680;1642384876758;1642384876758;1642384876758;1642384876758;1642384876758;1642384876758;1642384876758;1642384876758;1642384876846;1642384876846;1642384876846;1642384876910;1642384876910;1642384876910;1642384876930;1642384876930;1642384876930;1642384876930;1642384876930;1642384876930;1642384876930;1642384876930;1642384876976;1642384876976;,64;1500;1500;64;64;1500;1500;64;1500;1500;1500;1500;64;1500;1500;64;1500;1500;64;1500;1500;1500;64;1500;1500;1500;1500;1500;52;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;,2;1;1;2;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;2;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;
1642384877,172.24.0.3,59436,172.20.0.2,5001,6,108000,1948,72,34,1642384877003;1642384877003;1642384877003;1642384877049;1642384877049;1642384877049;1642384877081;1642384877081;1642384877081;1642384877081;1642384877081;1642384877081;1642384877081;1642384877081;1642384877081;1642384877082;1642384877082;1642384877083;1642384877083;1642384877083;1642384877083;1642384877083;1642384877083;1642384877083;1642384877161;1642384877161;1642384877161;1642384877161;1642384877161;1642384877161;1642384877162;1642384877247;1642384877247;1642384877249;1642384877249;1642384877314;1642384877314;1642384877334;1642384877334;1642384877334;1642384877334;1642384877334;1642384877334;1642384877379;1642384877379;1642384877408;1642384877408;1642384877452;1642384877452;1642384877452;1642384877485;1642384877485;1642384877485;1642384877485;1642384877485;1642384877485;1642384877485;1642384877488;1642384877488;1642384877488;1642384877488;1642384877488;1642384877564;1642384877564;1642384877564;1642384877564;1642384877566;1642384877566;1642384877650;1642384877650;1642384877696;1642384877696;1642384877737;1642384877737;1642384877737;1642384877737;1642384877737;1642384877737;1642384877782;1642384877782;1642384877782;1642384877854;1642384877854;1642384877854;1642384877888;1642384877888;1642384877888;1642384877888;1642384877888;1642384877888;1642384877888;1642384877888;1642384877888;1642384877888;1642384877888;1642384877890;1642384877890;1642384877890;1642384877890;1642384877890;1642384877967;1642384877967;1642384877967;1642384877968;1642384877968;1642384877968;,52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;1500;1500;52;1500;1500;64;1500;1500;64;64;1500;64;1500;64;1500;64;1500;1500;64;1500;1500;64;1500;64;1500;64;1500;1500;64;1500;1500;1500;64;1500;1500;64;1500;1500;1500;1500;64;1500;1500;1500;64;1500;52;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;,2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;2;1;1;2;1;1;2;2;1;2;1;2;1;2;1;1;2;1;1;2;1;2;1;2;1;1;2;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;2;1;2;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;2;1;1;
1642384878,172.24.0.3,59436,172.20.0.2,5001,6,75000,1380,50,24,1642384878096;1642384878096;1642384878140;1642384878140;1642384878140;1642384878140;1642384878140;1642384878140;1642384878140;1642384878140;1642384878185;1642384878185;1642384878258;1642384878258;1642384878258;1642384878290;1642384878290;1642384878290;1642384878290;1642384878290;1642384878290;1642384878290;1642384878290;1642384878291;1642384878291;1642384878291;1642384878291;1642384878291;1642384878292;1642384878292;1642384878293;1642384878293;1642384878293;1642384878371;1642384878371;1642384878371;1642384878371;1642384878499;1642384878499;1642384878543;1642384878543;1642384878543;1642384878544;1642384878544;1642384878544;1642384878589;1642384878663;1642384878663;1642384878663;1642384878694;1642384878694;1642384878694;1642384878695;1642384878695;1642384878695;1642384878695;1642384878695;1642384878695;1642384878695;1642384878695;1642384878773;1642384878773;1642384878773;1642384878816;1642384878816;1642384878816;1642384878945;1642384878946;1642384878946;1642384878946;1642384878946;1642384878946;1642384878946;1642384878946;,52;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;1500;1500;64;1500;64;64;1500;64;1500;1500;1500;64;1500;64;1500;1500;64;1500;1500;64;64;1500;1500;64;1500;1500;64;1500;1500;1500;1500;1500;1500;52;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;,2;1;2;1;1;2;1;1;1;1;2;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;2;1;2;2;1;2;1;1;1;2;1;2;1;1;2;1;1;2;2;1;1;2;1;1;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;1;1;1;1;2;1;1;
1642384879,172.24.0.3,59436,172.20.0.2,5001,6,70500,1500,47,25,1642384879065;1642384879065;1642384879065;1642384879097;1642384879097;1642384879097;1642384879097;1642384879097;1642384879097;1642384879097;1642384879097;1642384879097;1642384879098;1642384879098;1642384879098;1642384879176;1642384879176;1642384879176;1642384879219;1642384879219;1642384879219;1642384879348;1642384879348;1642384879348;1642384879348;1642384879348;1642384879348;1642384879348;1642384879348;1642384879348;1642384879348;1642384879348;1642384879468;1642384879468;1642384879468;1642384879500;1642384879500;1642384879500;1642384879500;1642384879500;1642384879500;1642384879500;1642384879500;1642384879501;1642384879501;1642384879501;1642384879580;1642384879580;1642384879623;1642384879623;1642384879753;1642384879753;1642384879753;1642384879753;1642384879753;1642384879753;1642384879872;1642384879872;1642384879872;1642384879904;1642384879904;1642384879904;1642384879904;1642384879904;1642384879904;1642384879904;1642384879904;1642384879904;1642384879904;1642384879904;1642384879984;1642384879984;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;64;1500;1500;64;1500;1500;64;1500;64;1500;1500;64;1500;64;1500;72;1500;1500;1500;72;1500;72;1500;1500;72;1500;1500;1500;1500;64;1500;64;1500;64;1500;64;1500;,2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;2;1;2;1;1;1;2;1;2;1;1;2;1;1;1;1;2;1;2;1;2;1;2;1;
1642384880,172.24.0.3,59436,172.20.0.2,5001,6,55500,896,37,17,1642384880027;1642384880027;1642384880155;1642384880155;1642384880155;1642384880155;1642384880155;1642384880196;1642384880196;1642384880274;1642384880274;1642384880274;1642384880306;1642384880306;1642384880306;1642384880306;1642384880306;1642384880306;1642384880306;1642384880306;1642384880356;1642384880356;1642384880356;1642384880428;1642384880429;1642384880429;1642384880557;1642384880557;1642384880557;1642384880598;1642384880598;1642384880598;1642384880677;1642384880677;1642384880677;1642384880708;1642384880708;1642384880708;1642384880709;1642384880709;1642384880709;1642384880709;1642384880709;1642384880758;1642384880758;1642384880758;1642384880831;1642384880831;1642384880831;1642384880960;1642384880960;1642384880960;1642384880960;1642384880960;,64;1500;52;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;,2;1;2;1;2;1;1;2;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;
1642384881,172.24.0.3,59436,172.20.0.2,5001,6,72000,1248,48,24,1642384881001;1642384881001;1642384881001;1642384881080;1642384881080;1642384881080;1642384881111;1642384881111;1642384881111;1642384881111;1642384881111;1642384881111;1642384881156;1642384881156;1642384881156;1642384881160;1642384881160;1642384881160;1642384881235;1642384881235;1642384881235;1642384881361;1642384881361;1642384881361;1642384881362;1642384881362;1642384881362;1642384881403;1642384881403;1642384881403;1642384881481;1642384881481;1642384881481;1642384881513;1642384881513;1642384881513;1642384881556;1642384881556;1642384881556;1642384881558;1642384881558;1642384881558;1642384881562;1642384881562;1642384881562;1642384881637;1642384881637;1642384881637;1642384881764;1642384881764;1642384881764;1642384881764;1642384881764;1642384881764;1642384881805;1642384881805;1642384881805;1642384881884;1642384881884;1642384881884;1642384881916;1642384881916;1642384881916;1642384881958;1642384881959;1642384881959;1642384881960;1642384881960;1642384881960;1642384881965;1642384881965;1642384881965;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;
1642384882,172.24.0.3,59436,172.20.0.2,5001,6,45000,1056,30,18,1642384882039;1642384882039;1642384882039;1642384882167;1642384882167;1642384882167;1642384882167;1642384882167;1642384882167;1642384882208;1642384882208;1642384882208;1642384882286;1642384882286;1642384882361;1642384882361;1642384882361;1642384882361;1642384882361;1642384882361;1642384882361;1642384882361;1642384882363;1642384882363;1642384882368;1642384882368;1642384882443;1642384882443;1642384882571;1642384882571;1642384882611;1642384882611;1642384882611;1642384882689;1642384882690;1642384882765;1642384882765;1642384882765;1642384882765;1642384882765;1642384882765;1642384882765;1642384882771;1642384882771;1642384882771;1642384882886;1642384882886;1642384882886;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;64;1500;1500;64;1500;1500;64;1500;64;1500;64;1500;64;1500;64;1500;64;1500;1500;64;1500;64;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;2;1;2;1;2;1;2;1;2;1;1;2;1;2;1;1;1;2;1;1;2;1;1;2;1;1;
1642384883,172.24.0.3,59436,172.20.0.2,5001,6,42000,980,28,17,1642384883014;1642384883014;1642384883014;1642384883091;1642384883091;1642384883145;1642384883168;1642384883168;1642384883168;1642384883168;1642384883169;1642384883169;1642384883169;1642384883174;1642384883174;1642384883291;1642384883418;1642384883418;1642384883418;1642384883494;1642384883494;1642384883547;1642384883547;1642384883570;1642384883570;1642384883570;1642384883573;1642384883573;1642384883573;1642384883626;1642384883626;1642384883626;1642384883820;1642384883820;1642384883820;1642384883950;1642384883950;1642384883950;1642384883972;1642384883972;1642384883972;1642384883975;1642384883975;1642384883975;1642384883975;,52;1500;1500;64;1500;1500;64;1500;64;1500;64;1500;1500;64;1500;64;64;1500;1500;64;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;,2;1;1;2;1;1;2;1;2;1;2;1;1;2;1;2;2;1;1;2;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;
1642384884,172.24.0.3,59436,172.20.0.2,5001,6,33000,572,22,11,1642384884029;1642384884029;1642384884029;1642384884223;1642384884223;1642384884223;1642384884353;1642384884353;1642384884353;1642384884375;1642384884375;1642384884375;1642384884378;1642384884378;1642384884378;1642384884431;1642384884431;1642384884431;1642384884625;1642384884625;1642384884625;1642384884755;1642384884755;1642384884755;1642384884777;1642384884777;1642384884777;1642384884780;1642384884780;1642384884780;1642384884833;1642384884833;1642384884833;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;
1642384885,172.24.0.3,59436,172.20.0.2,5001,6,43500,728,29,14,1642384885027;1642384885027;1642384885027;1642384885158;1642384885158;1642384885158;1642384885179;1642384885179;1642384885179;1642384885182;1642384885182;1642384885182;1642384885235;1642384885235;1642384885235;1642384885429;1642384885429;1642384885429;1642384885560;1642384885560;1642384885560;1642384885581;1642384885581;1642384885581;1642384885584;1642384885584;1642384885584;1642384885637;1642384885637;1642384885637;1642384885637;1642384885831;1642384885831;1642384885831;1642384885963;1642384885963;1642384885963;1642384885984;1642384885984;1642384885984;1642384885986;1642384885986;1642384885986;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;
1642384886,172.24.0.3,59436,172.20.0.2,5001,6,34500,876,23,15,1642384886039;1642384886039;1642384886039;1642384886039;1642384886039;1642384886233;1642384886233;1642384886233;1642384886365;1642384886365;1642384886365;1642384886385;1642384886385;1642384886385;1642384886436;1642384886436;1642384886441;1642384886441;1642384886442;1642384886442;1642384886442;1642384886443;1642384886443;1642384886637;1642384886769;1642384886769;1642384886769;1642384886789;1642384886789;1642384886789;1642384886839;1642384886839;1642384886843;1642384886843;1642384886843;1642384886906;1642384886906;1642384886906;,52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;64;1500;64;64;1500;64;1500;64;64;1500;1500;64;1500;1500;64;1500;52;1500;1500;52;1500;1500;,2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;2;2;1;2;1;2;2;1;1;2;1;1;2;1;2;1;1;2;1;1;
1642384887,172.24.0.3,59436,172.20.0.2,5001,6,40500,572,27,11,1642384887171;1642384887171;1642384887171;1642384887191;1642384887191;1642384887191;1642384887245;1642384887245;1642384887245;1642384887245;1642384887245;1642384887308;1642384887308;1642384887308;1642384887308;1642384887573;1642384887573;1642384887573;1642384887594;1642384887594;1642384887594;1642384887648;1642384887648;1642384887648;1642384887696;1642384887696;1642384887696;1642384887711;1642384887711;1642384887711;1642384887711;1642384887711;1642384887976;1642384887976;1642384887976;1642384887996;1642384887996;1642384887996;,52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;,2;1;1;2;1;1;2;1;1;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;
1642384888,172.24.0.3,59436,172.20.0.2,5001,6,48000,832,32,16,1642384888050;1642384888050;1642384888050;1642384888098;1642384888098;1642384888098;1642384888113;1642384888113;1642384888113;1642384888156;1642384888156;1642384888156;1642384888378;1642384888378;1642384888378;1642384888399;1642384888399;1642384888399;1642384888453;1642384888453;1642384888453;1642384888500;1642384888500;1642384888500;1642384888515;1642384888515;1642384888515;1642384888557;1642384888557;1642384888557;1642384888781;1642384888781;1642384888781;1642384888801;1642384888801;1642384888801;1642384888855;1642384888855;1642384888855;1642384888902;1642384888902;1642384888902;1642384888918;1642384888918;1642384888918;1642384888959;1642384888959;1642384888959;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;
1642384889,172.24.0.3,59436,172.20.0.2,5001,6,36000,624,24,12,1642384889183;1642384889183;1642384889203;1642384889203;1642384889203;1642384889257;1642384889257;1642384889257;1642384889304;1642384889304;1642384889304;1642384889321;1642384889321;1642384889321;1642384889362;1642384889362;1642384889362;1642384889362;1642384889605;1642384889605;1642384889605;1642384889660;1642384889660;1642384889660;1642384889707;1642384889707;1642384889707;1642384889724;1642384889724;1642384889724;1642384889764;1642384889764;1642384889764;1642384889806;1642384889806;1642384889806;,52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;
